index,date,n-unique-addresses,miners-revenue,difficulty,cost-per-transaction,avg-block-size,n-transactions-per-block,market-price,trade-volume,n-transactions-excluding-popular,n-transactions,hash-rate,output-volume
208,2013-12-06,142973.0,6387079.22,707408283.05,78.56,0.17,346.63,1035.0,57138458.4,72099.0,72099.0,7419.91,1163609.99
209,2013-12-07,129059.0,4611581.74,707408283.05,60.98,0.16,347.24,800.0,41630800.0,67712.0,67712.0,6751.77,2357745.29
210,2013-12-08,95435.0,4014587.11,707408283.05,78.75,0.12,243.47,705.91,56810719.12,47477.0,47477.0,6294.62,1219503.57
211,2013-12-09,136327.0,3750129.01,707408283.05,56.99,0.17,361.51,786.6,21622973.26,63625.0,63625.0,6857.26,1216713.74
212,2013-12-10,128426.0,4710243.71,908350862.44,66.05,0.19,352.2,894.0,25168191.96,67623.0,67623.0,9076.03,837532.26
213,2013-12-11,127804.0,4300202.61,908350862.44,60.18,0.2,407.91,978.76,22555749.31,67305.0,67305.0,7134.39,1113758.03
214,2013-12-12,111331.0,4025149.07,908350862.44,65.08,0.17,357.17,876.88,27792027.63,58219.0,58219.0,7495.62,915052.39
215,2013-12-13,121972.0,4409921.93,908350862.44,67.06,0.18,347.16,874.72,12247225.88,60059.0,60059.0,7495.62,914064.0
216,2013-12-14,111422.0,4901088.77,908350862.44,86.41,0.17,271.92,885.0,13072901.4,54113.0,54113.0,9030.87,620668.83
217,2013-12-15,106045.0,4413451.23,908350862.44,78.83,0.17,295.53,850.81,6334297.47,52308.0,52308.0,8037.48,462646.43
218,2013-12-16,145742.0,9363103.16,908350862.44,82.78,0.18,345.18,862.98,10064417.95,69382.0,69382.0,8714.79,2092813.09
219,2013-12-17,133831.0,3961931.07,908350862.44,52.9,0.17,333.69,690.0,40515364.8,67740.0,67740.0,8895.41,1586643.44
220,2013-12-18,152236.0,4072838.86,908350862.44,44.31,0.2,409.6,673.62,29020977.67,81510.0,81510.0,9482.42,1996820.81
221,2013-12-19,134046.0,3193166.81,908350862.44,43.39,0.15,310.96,522.0,71600918.22,70278.0,70278.0,9753.34,1364026.93
222,2013-12-20,118892.0,3815992.57,908350862.44,50.96,0.18,365.63,685.3,38897908.97,65083.0,65083.0,9121.18,940326.31
223,2013-12-21,107061.0,2601609.39,1180923195.26,44.1,0.17,348.34,613.87,25078609.13,56083.0,56083.0,9568.75,977633.72
224,2013-12-22,99505.0,2751604.74,1180923195.26,50.54,0.16,313.0,599.91,11593320.74,52897.0,52897.0,9744.87,920403.14
225,2013-12-23,132256.0,3063494.88,1180923195.26,50.1,0.17,317.35,614.11,10855499.65,54267.0,54267.0,9333.94,722235.19
226,2013-12-24,114065.0,3457867.1,1180923195.26,53.04,0.17,330.56,659.99,8612473.51,55865.0,55865.0,9744.87,886524.55
227,2013-12-25,113223.0,2685430.99,1180923195.26,47.97,0.18,342.15,653.0,8388973.46,55428.0,55428.0,10097.09,878219.31
228,2013-12-26,106343.0,3404782.7,1180923195.26,61.27,0.17,284.87,679.02,4517004.0,51276.0,51276.0,10508.02,620433.48
229,2013-12-27,110058.0,4006552.32,1180923195.26,68.52,0.15,286.27,747.0,20937991.68,52674.0,52674.0,10273.2,606017.94
230,2013-12-28,95057.0,3158649.97,1180923195.26,59.32,0.18,320.06,723.98,11771842.4,48009.0,48009.0,9627.46,614290.14
231,2013-12-29,94132.0,3335719.73,1180923195.26,60.24,0.17,305.51,715.0,9571647.8,51325.0,51325.0,8805.6,837535.43
232,2013-12-30,133540.0,3632082.2,1180923195.26,59.78,0.18,321.46,728.19,5917082.61,55613.0,55613.0,11388.58,814654.64
233,2013-12-31,100706.0,3691241.38,1180923195.26,70.31,0.14,265.47,736.5,4861931.1,48847.0,48847.0,9920.98,508295.96
234,2014-01-01,85153.0,5517175.19,1180923195.26,97.67,0.11,210.1,732.0,5801531.88,43070.0,43070.0,11740.8,538983.29
235,2014-01-02,114151.0,2670676.92,1418481395.26,46.67,0.21,408.73,749.27,5925092.29,54770.0,54770.0,10294.91,709298.49
236,2014-01-03,122070.0,3468549.24,1418481395.26,52.73,0.2,378.76,781.23,11813689.75,60980.0,60980.0,11493.63,897783.46
237,2014-01-04,99666.0,3503313.38,1418481395.26,58.73,0.19,369.16,807.39,11996329.8,52052.0,52052.0,10435.94,635106.08
238,2014-01-05,114078.0,4633186.05,1418481395.26,70.79,0.17,303.95,828.74,9109037.7,58662.0,58662.0,12692.36,934422.94
239,2014-01-06,151592.0,4914913.51,1418481395.26,65.88,0.2,362.14,904.98,21795284.93,67358.0,67358.0,12480.82,997845.85
240,2014-01-07,121168.0,4525042.39,1418481395.26,66.7,0.18,355.43,915.69,23700401.37,62911.0,62911.0,13185.95,924867.93
241,2014-01-08,128008.0,4535443.15,1418481395.26,64.29,0.16,318.34,790.0,26849295.5,61439.0,61439.0,13891.08,799048.95
242,2014-01-09,116570.0,4930974.51,1418481395.26,74.78,0.14,285.17,823.3,21724079.55,59031.0,59031.0,12762.87,597510.98
243,2014-01-10,108863.0,4535580.33,1418481395.26,73.29,0.15,289.66,826.28,20915435.6,54166.0,54166.0,14243.64,569351.61
244,2014-01-11,111256.0,5777402.52,1418481395.26,83.3,0.14,265.98,853.99,10974053.32,55856.0,55856.0,14596.21,425028.4
245,2014-01-12,100294.0,5090195.22,1418481395.26,95.79,0.13,244.14,895.0,14404273.2,50537.0,50537.0,13397.49,421547.01
246,2014-01-13,133710.0,4210459.44,1789546951.05,69.58,0.17,316.34,844.04,10317975.42,53461.0,53461.0,18058.65,529745.66
247,2014-01-14,110009.0,3758428.87,1789546951.05,62.18,0.17,354.19,823.0,15939888.69,57378.0,57378.0,13699.66,749007.5
248,2014-01-15,115651.0,4217005.95,1789546951.05,64.38,0.16,334.85,816.0,7936416.0,61612.0,61612.0,15211.97,605639.34
249,2014-01-16,108455.0,4241924.53,1789546951.05,70.87,0.16,306.5,841.83,10334044.11,56703.0,56703.0,17791.77,605276.85
250,2014-01-17,113841.0,3404133.27,1789546951.05,53.82,0.19,388.33,817.15,6683690.48,59026.0,59026.0,13610.71,426181.22
251,2014-01-18,92393.0,3693311.75,1789546951.05,68.46,0.14,296.4,792.0,13550573.52,51573.0,51573.0,14500.29,357883.18
252,2014-01-19,95238.0,3964756.62,1789546951.05,74.15,0.14,284.05,811.2,4483770.1,48005.0,48005.0,16368.43,567071.29
253,2014-01-20,152042.0,4871514.29,1789546951.05,68.94,0.18,323.09,841.1,7059461.64,63003.0,63003.0,16279.47,784430.3
254,2014-01-21,137213.0,3904490.23,1789546951.05,49.92,0.22,437.21,827.81,5767890.35,72577.0,72577.0,15300.92,622105.81
255,2014-01-22,132174.0,4921325.32,1789546951.05,64.51,0.17,342.89,824.78,6349164.69,65835.0,65835.0,16902.18,493075.9
256,2014-01-23,124504.0,5241644.14,1789546951.05,67.84,0.19,359.19,819.62,6813369.92,63576.0,63576.0,15834.68,512798.03
257,2014-01-24,123371.0,4577168.71,2193847870.17,60.42,0.17,347.09,811.22,5995499.88,65600.0,65600.0,21375.13,747873.46
258,2014-01-25,107992.0,3891447.1,2193847870.17,61.5,0.17,326.45,780.02,12279425.85,53864.0,53864.0,16903.8,463780.27
259,2014-01-26,109747.0,4399346.49,2193847870.17,64.8,0.18,352.51,805.0,7037462.95,53582.0,53582.0,17449.08,399122.98
260,2014-01-27,151306.0,6040771.82,2193847870.17,64.65,0.19,369.97,814.21,7899701.54,64374.0,64374.0,17558.14,907240.13
261,2014-01-28,134406.0,3226115.43,2193847870.17,44.49,0.22,427.03,747.57,18826062.79,65762.0,65762.0,18103.42,648369.54
262,2014-01-29,122232.0,3232279.9,2193847870.17,50.64,0.19,392.64,785.6,15746786.37,59682.0,59682.0,17230.97,485524.85
263,2014-01-30,131665.0,4021343.53,2193847870.17,59.72,0.17,345.45,794.0,5693488.16,60799.0,60799.0,17449.08,531188.2
264,2014-01-31,131259.0,4212641.89,2193847870.17,63.94,0.17,327.55,800.0,10507896.0,60269.0,60269.0,20066.45,409190.88
265,2014-02-01,120110.0,4366761.15,2193847870.17,70.52,0.15,290.15,803.0,6203897.7,54838.0,54838.0,21484.18,452663.6
266,2014-02-02,115532.0,4381020.87,2193847870.17,75.78,0.16,282.17,817.08,6780244.23,52483.0,52483.0,19412.1,492688.42
267,2014-02-03,151697.0,4061986.63,2193847870.17,65.37,0.18,318.23,814.34,3317735.17,57600.0,57600.0,21157.01,482423.65
268,2014-02-04,146783.0,4662961.49,2193847870.17,53.64,0.22,405.81,808.5,3988427.52,69799.0,69799.0,18430.59,793134.54
269,2014-02-05,134434.0,4108104.6,2621404453.06,52.1,0.22,401.96,802.99,6096300.08,67529.0,67529.0,22283.13,800217.01
270,2014-02-06,143631.0,4622443.41,2621404453.06,54.32,0.21,385.49,781.0,6591101.11,70160.0,70160.0,21761.89,664620.7
271,2014-02-07,142073.0,3239923.65,2621404453.06,44.0,0.25,454.93,763.97,15790419.53,70514.0,70514.0,21501.27,867398.66
272,2014-02-08,128846.0,4306013.78,2621404453.06,55.8,0.19,357.19,710.01,46804036.7,65009.0,65009.0,22804.38,569456.79
273,2014-02-09,110355.0,2560713.85,2621404453.06,42.41,0.21,409.99,680.8,9466292.53,56579.0,56579.0,19676.92,491172.0
274,2014-02-10,152323.0,3034340.49,2621404453.06,41.56,0.21,428.53,687.37,10387707.28,66850.0,66850.0,19937.54,802093.12
275,2014-02-11,129779.0,3177455.33,2621404453.06,44.54,0.2,409.93,688.68,49469695.63,67229.0,67229.0,21761.89,701410.54
276,2014-02-12,124023.0,4063256.23,2621404453.06,54.04,0.25,349.02,675.1,27029485.02,62126.0,62126.0,21761.89,619251.52
277,2014-02-13,129640.0,3732203.9,2621404453.06,48.07,0.22,378.31,652.91,10120555.51,67339.0,67339.0,23455.93,646304.36
278,2014-02-14,144009.0,3351094.46,2621404453.06,41.19,0.22,392.09,610.0,16931715.1,74889.0,74889.0,24889.35,729124.98
279,2014-02-15,128245.0,3846880.08,2621404453.06,55.0,0.18,330.99,670.29,46055404.7,61896.0,61896.0,23455.93,963648.98
280,2014-02-16,107390.0,4254676.61,2621404453.06,60.65,0.15,295.03,655.71,13621299.89,57531.0,57531.0,25149.97,628651.47
281,2014-02-17,148093.0,2812243.33,3129573174.52,40.45,0.22,392.6,623.88,16454504.34,60853.0,60853.0,25824.94,505521.08
282,2014-02-18,132286.0,3206875.73,3129573174.52,41.75,0.23,401.28,629.96,12629318.39,65408.0,65408.0,25980.51,501226.92
283,2014-02-19,154079.0,3882380.64,3129573174.52,48.09,0.21,350.71,629.59,9332972.91,70142.0,70142.0,29714.24,461038.05
284,2014-02-20,159785.0,3495121.25,3129573174.52,39.68,0.23,401.94,624.85,6958454.57,71144.0,71144.0,26602.8,563356.86
285,2014-02-21,156400.0,2513804.89,3129573174.52,33.49,0.26,456.51,563.0,19683088.04,69390.0,69390.0,26136.08,521821.93
286,2014-02-22,134765.0,3209639.31,3129573174.52,49.18,0.19,327.09,579.5,17146611.09,58549.0,58549.0,25513.8,401525.54
287,2014-02-23,144957.0,3270586.35,3129573174.52,43.5,0.21,356.2,612.48,11071874.46,60198.0,60198.0,28314.09,415623.78
288,2014-02-24,193162.0,3447585.41,3129573174.52,41.31,0.23,386.37,611.05,12599747.12,73796.0,73796.0,28314.09,776198.31
289,2014-02-25,183668.0,2738486.79,3129573174.52,28.75,0.28,497.4,542.68,28249060.88,80082.0,80082.0,26447.23,1091107.02
290,2014-02-26,166942.0,3619080.48,3129573174.52,40.68,0.23,395.04,559.52,0.0,71897.0,71897.0,28158.52,691431.93
291,2014-02-27,162312.0,3521286.43,3129573174.52,41.32,0.21,379.67,585.21,28862469.42,72138.0,72138.0,28314.09,584827.73
292,2014-02-28,145370.0,3407746.31,3815723798.81,41.25,0.24,388.34,583.05,9949946.49,70290.0,70290.0,35659.96,593174.39
293,2014-03-01,153084.0,2801268.27,3815723798.81,34.91,0.26,440.29,553.0,12530144.97,63402.0,63402.0,28072.74,824438.38
294,2014-03-02,134483.0,2162848.26,3815723798.81,36.76,0.24,404.54,567.48,8103483.88,56635.0,56635.0,28262.42,555305.94
295,2014-03-03,207617.0,2478891.43,3815723798.81,27.8,0.33,549.08,561.0,3609221.55,81264.0,81264.0,26934.65,1068743.37
296,2014-03-04,201000.0,3372548.87,3815723798.81,33.87,0.36,567.79,681.96,44237592.69,84600.0,84600.0,26365.61,1026802.03
297,2014-03-05,172202.0,3512792.11,3815723798.81,39.62,0.28,464.05,673.28,18874058.24,72392.0,72392.0,30538.59,688295.99
298,2014-03-06,169426.0,3414702.48,3815723798.81,43.35,0.25,407.67,670.7,8532289.93,70527.0,70527.0,30728.27,629317.33
299,2014-03-07,156936.0,4662565.82,3815723798.81,45.67,0.25,435.81,669.0,6950374.8,72345.0,72345.0,31676.67,2470773.46
300,2014-03-08,149419.0,4085715.99,3815723798.81,49.29,0.21,384.46,631.99,13570695.99,64590.0,64590.0,33194.12,1585837.17
301,2014-03-09,149990.0,3384947.79,3815723798.81,48.2,0.2,347.27,622.38,6031839.34,62161.0,62161.0,31107.63,947172.4
302,2014-03-10,171342.0,2907116.53,3815723798.81,37.19,0.28,475.73,639.9,5815852.73,70884.0,70884.0,31297.31,1521682.95
303,2014-03-11,155145.0,3693754.51,3815723798.81,37.56,0.25,453.6,629.33,8456225.4,76204.0,76204.0,31866.35,988209.05
304,2014-03-12,166882.0,3456434.06,3815723798.81,40.17,0.24,419.45,632.1,5794220.5,76339.0,76339.0,31866.35,1058791.47
305,2014-03-13,163734.0,4140207.62,4250217919.87,41.47,0.26,449.41,634.95,8089732.86,72805.0,72805.0,35706.23,767859.01
306,2014-03-14,135298.0,2236559.76,4250217919.87,30.79,0.31,530.94,641.01,4313170.4,70615.0,70615.0,29367.85,628708.14
307,2014-03-15,120614.0,2859867.31,4250217919.87,45.12,0.19,365.5,630.42,5469467.18,60308.0,60308.0,36973.91,585263.37
308,2014-03-16,120423.0,4518329.04,4250217919.87,58.75,0.17,346.97,637.24,1403979.91,59332.0,59332.0,33382.16,389239.44
309,2014-03-17,162111.0,3263903.6,4250217919.87,42.49,0.21,412.4,634.99,2090545.83,66396.0,66396.0,37607.75,555550.21
310,2014-03-18,118351.0,2567790.3,4250217919.87,44.6,0.18,370.84,624.71,0.0,54142.0,54142.0,30635.52,2645634.24
311,2014-03-19,141597.0,2778419.65,4250217919.87,35.54,0.22,461.27,615.49,9180273.39,73804.0,73804.0,32748.32,1107106.06
312,2014-03-20,136364.0,3294476.78,4250217919.87,41.92,0.22,401.14,611.2,4331268.8,71002.0,71002.0,35283.67,684384.78
313,2014-03-21,157457.0,3641291.6,4250217919.87,40.26,0.23,392.96,585.6,6382524.67,73091.0,73091.0,38241.59,603562.38
314,2014-03-22,135217.0,2932911.13,4250217919.87,38.73,0.24,392.19,572.89,12836786.33,66673.0,66673.0,37185.19,420925.04
315,2014-03-23,126956.0,4060999.45,4250217919.87,59.65,0.14,270.14,563.01,7669603.72,57811.0,57811.0,43312.29,337434.37
316,2014-03-24,169414.0,3225418.95,4250217919.87,40.92,0.22,377.57,559.54,3383113.13,70983.0,70983.0,42044.62,675804.21
317,2014-03-25,143947.0,2453784.17,5006860589.21,32.1,0.25,457.85,585.58,8031253.12,71883.0,71883.0,37582.75,548070.45
318,2014-03-26,146839.0,2924721.58,5006860589.21,36.15,0.24,429.65,585.79,4709236.1,68315.0,68315.0,39325.0,521418.68
319,2014-03-27,160637.0,3523696.71,5006860589.21,41.26,0.24,414.56,578.5,6001943.29,71719.0,71719.0,41565.03,792964.84
320,2014-03-28,158001.0,2543758.8,5006860589.21,32.64,0.22,385.51,474.2,22649551.28,67079.0,67079.0,45547.31,827702.72
321,2014-03-29,127427.0,2503197.59,5006860589.21,44.08,0.17,306.03,499.6,17766055.78,53250.0,53250.0,42560.6,401778.39
322,2014-03-30,147993.0,2014745.4,5006860589.21,32.68,0.23,403.34,490.0,3669546.3,56467.0,56467.0,37084.97,597958.71
323,2014-03-31,148468.0,2793367.56,5006860589.21,35.4,0.21,361.59,458.66,14381632.88,65448.0,65448.0,41813.92,754253.67
324,2014-04-01,155429.0,2190656.88,5006860589.21,31.32,0.22,375.06,457.49,9510860.26,64136.0,64136.0,44551.74,687092.91
325,2014-04-02,153963.0,3145559.9,5006860589.21,36.83,0.2,341.13,479.0,11069067.3,66862.0,66862.0,46045.09,755676.86
326,2014-04-03,125717.0,2761931.34,5006860589.21,37.15,0.17,327.2,439.12,15131201.35,67075.0,67075.0,51769.62,789190.97
327,2014-04-04,154707.0,2485627.49,5006860589.21,35.37,0.2,336.88,448.72,12067476.32,65692.0,65692.0,50027.37,670524.78
328,2014-04-05,131344.0,2752160.9,6119726089.13,38.23,0.19,326.29,452.0,7135073.12,55795.0,55795.0,54454.17,731651.08
329,2014-04-06,167245.0,2355981.9,6119726089.13,34.9,0.21,331.19,463.0,2941239.91,50010.0,50010.0,43198.28,443646.55
330,2014-04-07,136394.0,2217546.37,6119726089.13,28.37,0.24,435.83,458.0,2459524.12,65810.0,65810.0,44415.13,467993.23
331,2014-04-08,142384.0,1829950.41,6119726089.13,23.38,0.29,506.28,449.99,3331199.47,67841.0,67841.0,47457.26,460051.04
332,2014-04-09,153632.0,2150368.6,6119726089.13,29.06,0.24,404.68,453.0,2665800.81,65153.0,65153.0,44110.92,606629.88
333,2014-04-10,159374.0,2604842.81,6119726089.13,28.84,0.25,438.88,441.93,3539452.72,68027.0,68027.0,53237.32,832228.29
334,2014-04-11,148338.0,1749131.42,6119726089.13,24.24,0.22,388.95,369.0,18230234.67,65732.0,65732.0,45327.77,785031.39
335,2014-04-12,112455.0,2110702.14,6119726089.13,39.07,0.17,296.52,423.4,17919545.5,47740.0,47740.0,48674.12,405025.85
336,2014-04-13,156895.0,2407657.43,6119726089.13,40.35,0.16,273.63,423.37,4624978.55,51168.0,51168.0,60538.43,415396.6
337,2014-04-14,158066.0,2731916.92,6119726089.13,34.03,0.22,363.83,417.58,4588060.03,70219.0,70219.0,55366.81,618413.6
338,2014-04-15,156359.0,2905406.24,6119726089.13,31.46,0.24,400.05,459.64,15471146.86,72809.0,72809.0,59321.58,669588.74
339,2014-04-16,149841.0,2689251.06,6119726089.13,33.64,0.27,431.41,523.0,17021803.81,68594.0,68594.0,45327.77,808972.69
340,2014-04-17,131868.0,2706076.92,6978842649.59,36.24,0.22,385.74,526.29,16183543.81,65190.0,65190.0,60364.11,814063.3
341,2014-04-18,128648.0,2772367.99,6978842649.59,40.42,0.21,356.23,498.2,10007497.84,56996.0,56996.0,54119.54,781666.57
342,2014-04-19,118692.0,2478551.4,6978842649.59,39.91,0.19,336.57,482.11,5372537.42,53515.0,53515.0,56547.98,460095.57
343,2014-04-20,147204.0,2903129.8,6978842649.59,51.11,0.17,275.52,503.8,5182862.65,49043.0,49043.0,58976.43,419106.17
344,2014-04-21,121759.0,2803733.64,6978842649.59,38.86,0.19,339.82,501.54,2914052.72,58110.0,58110.0,61404.87,726993.26
345,2014-04-22,162297.0,2101337.98,6978842649.59,25.09,0.29,506.77,498.38,4176593.85,78042.0,78042.0,53425.7,886317.35
346,2014-04-23,135242.0,2928738.65,6978842649.59,27.93,0.24,448.21,488.52,4121418.52,73954.0,73954.0,60711.03,680231.15
347,2014-04-24,135134.0,2506178.89,6978842649.59,28.43,0.28,481.42,491.99,2843648.08,72694.0,72694.0,50997.26,442259.67
348,2014-04-25,154706.0,3121784.17,6978842649.59,34.53,0.23,399.18,502.15,3993448.31,72650.0,72650.0,56894.9,557906.39
349,2014-04-26,114923.0,2216047.35,6978842649.59,38.88,0.18,320.09,463.13,14983214.18,52175.0,52175.0,61751.79,338826.03
350,2014-04-27,148161.0,2695330.38,6978842649.59,43.0,0.18,297.34,461.48,4099197.63,52629.0,52629.0,57935.67,304654.7
351,2014-04-28,146280.0,2002844.97,6978842649.59,27.26,0.24,424.64,438.8,3607646.86,64546.0,64546.0,57588.74,582844.64
352,2014-04-29,141443.0,2373811.61,6978842649.59,29.97,0.23,382.58,442.44,8566934.75,65038.0,65038.0,54813.38,562617.98
353,2014-04-30,138804.0,1798323.61,8000872135.97,25.82,0.27,461.28,448.0,6205893.12,63657.0,63657.0,58067.92,489352.73
354,2014-05-01,132989.0,2899140.1,8000872135.97,38.97,0.19,338.97,452.03,4861252.67,59658.0,59658.0,66817.89,449043.56
355,2014-05-02,122570.0,2738555.52,8000872135.97,33.89,0.21,372.55,460.97,4406324.65,59981.0,59981.0,67613.34,658715.6
356,2014-05-03,98010.0,1824628.31,8000872135.97,31.37,0.2,381.39,454.9,3762723.55,54157.0,54157.0,57272.47,557392.96
357,2014-05-04,136682.0,1996152.04,8000872135.97,32.65,0.2,342.84,440.0,3269631.2,51769.0,51769.0,60454.28,428868.45
358,2014-05-05,126823.0,1546079.11,8000872135.97,20.61,0.3,542.1,436.75,1977398.73,67763.0,67763.0,49715.69,633594.68
359,2014-05-06,144318.0,2583817.44,8000872135.97,28.8,0.22,398.08,433.0,3815808.17,77228.0,77228.0,73976.95,687403.19
360,2014-05-07,139545.0,2136347.1,8000872135.97,25.36,0.24,439.15,428.01,3441714.01,69825.0,69825.0,64829.26,840071.96
361,2014-05-08,140028.0,2288273.54,8000872135.97,29.22,0.23,412.8,440.88,5829236.0,68937.0,68937.0,62045.18,1349234.53
362,2014-05-09,136384.0,2305086.14,8000872135.97,30.21,0.22,389.96,437.61,2766110.93,66293.0,66293.0,66022.43,1255094.39
363,2014-05-10,115894.0,2463259.52,8000872135.97,39.49,0.17,315.17,449.0,4082047.58,56416.0,56416.0,70397.42,680089.59
364,2014-05-11,145663.0,2107297.09,8000872135.97,34.8,0.22,345.99,457.0,1873914.79,52590.0,52590.0,66022.43,450023.28
365,2014-05-12,128562.0,2174293.31,8853416309.13,24.66,0.26,453.77,437.81,3889416.48,74418.0,74418.0,69096.6,553883.03
366,2014-05-13,126152.0,2196362.33,8853416309.13,27.83,0.23,428.13,442.45,2031951.62,69357.0,69357.0,74817.97,678338.79
367,2014-05-14,136797.0,1872053.61,8853416309.13,24.82,0.26,465.39,439.12,2620878.94,69808.0,69808.0,66015.86,729099.52
368,2014-05-15,149729.0,2329797.59,8853416309.13,27.47,0.25,437.97,444.65,2844759.54,74893.0,74893.0,73057.55,826657.62
369,2014-05-16,123629.0,2271665.23,8853416309.13,32.57,0.21,361.51,446.53,2454588.81,65433.0,65433.0,80099.24,651741.43
370,2014-05-17,109902.0,2846330.19,8853416309.13,39.09,0.19,309.31,449.12,1604427.31,53511.0,53511.0,80539.35,486627.92
371,2014-05-18,151253.0,2674403.25,8853416309.13,41.95,0.19,290.19,448.66,1072813.36,49912.0,49912.0,67776.28,273970.04
372,2014-05-19,137175.0,2800193.46,8853416309.13,31.23,0.24,381.51,446.89,1116943.46,64094.0,64094.0,77898.71,529418.79
373,2014-05-20,162024.0,2437309.33,8853416309.13,29.66,0.25,404.07,448.02,2114654.4,71520.0,71520.0,78778.92,1500132.14
374,2014-05-21,131323.0,2679568.53,8853416309.13,33.83,0.24,393.74,488.12,13758716.54,68905.0,68905.0,78338.82,724297.92
375,2014-05-22,137973.0,2550796.14,8853416309.13,31.76,0.24,426.41,493.97,3521976.46,73343.0,73343.0,73497.65,773918.64
376,2014-05-23,150893.0,2450791.24,8853416309.13,30.62,0.25,441.27,528.32,9098536.84,72810.0,72810.0,69536.7,1247509.85
377,2014-05-24,103212.0,2351556.7,10455720138.48,38.94,0.19,343.32,521.1,10289145.55,52872.0,52872.0,87319.12,915433.55
378,2014-05-25,165704.0,2685405.18,10455720138.48,40.16,0.22,357.55,527.91,2968812.75,57566.0,57566.0,78483.26,841110.02
379,2014-05-26,143041.0,2658143.77,10455720138.48,35.19,0.25,424.09,569.93,11276874.35,67007.0,67007.0,87838.88,760758.63
380,2014-05-27,150775.0,2171401.39,10455720138.48,30.59,0.3,503.85,584.88,6778384.88,68524.0,68524.0,67048.61,951817.25
381,2014-05-28,156184.0,2886725.32,10455720138.48,35.5,0.25,428.04,572.7,11364807.7,72338.0,72338.0,91996.93,869282.34
382,2014-05-29,145139.0,2171411.12,10455720138.48,32.05,0.27,463.56,581.0,5200879.6,65362.0,65362.0,68088.12,659714.05
383,2014-05-30,127995.0,2667113.68,10455720138.48,38.31,0.22,389.98,569.01,4631951.93,65127.0,65127.0,84720.34,929717.76
384,2014-05-31,123644.0,2507046.67,10455720138.48,45.34,0.21,354.91,621.3,13980467.75,52172.0,52172.0,79003.01,588130.16
385,2014-06-01,167932.0,3186784.52,10455720138.48,53.84,0.21,315.55,626.5,6075496.28,55222.0,55222.0,93036.44,742697.83
386,2014-06-02,149237.0,3650788.78,10455720138.48,49.2,0.2,333.85,630.71,15165768.84,64434.0,64434.0,93036.44,952286.47
